unix,date,symbol,open,high,low,close,Volume BTC,Volume USDD,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1678147200000,2023-03-07 00:00:00,BTC/USDD,22381.79,22558.96,21951.34,22171.08,60384.56,2.701579,30449.78,1.362013,6857,22352.36
1678060800000,2023-03-06 00:00:00,BTC/USDD,22417.74,22609.18,22101.52,22396.92,95549.84,4.269123,49074.24,2.192703,11499,22381.74
1677974400000,2023-03-05 00:00:00,BTC/USDD,22352.26,22609.69,21452.01,22450.65,107161.58,4.782607,54486.22,2.431608,12381,22406.67
1677888000000,2023-03-04 00:00:00,BTC/USDD,22378.14,22949.46,21452,22352.2,115764.58,5.18928,52234.61,2.336097,10769,22310.5
1677801600000,2023-03-03 00:00:00,BTC/USDD,23251.72,23605.26,22101.01,22378.13,55196.7,2.463073,27891.03,1.245004,6283,22411.1
1677715200000,2023-03-02 00:00:00,BTC/USDD,23712.79,23908.68,23251.72,23518.62,36285.1,1.543111,18233.58,0.775362,3269,23514.67
1677628800000,2023-03-01 00:00:00,BTC/USDD,23215.58,24009.71,23101.01,23712.78,21815.55,0.924456,11255.03,0.476951,2120,23599.7
1677542400000,2023-02-28 00:00:00,BTC/USDD,23572.62,23659.38,23052,23101.11,36874.16,1.571178,19082.64,0.813002,3697,23469.85
1677456000000,2023-02-27 00:00:00,BTC/USDD,23500.78,24058.95,21600,23577.38,50504.49,2.150979,25216.64,1.072589,4595,23481.93
1677369600000,2023-02-26 00:00:00,BTC/USDD,23195.58,23808.99,23059.69,23508.65,22995.11,0.982247,12164.04,0.519467,1738,23412.42
1677283200000,2023-02-25 00:00:00,BTC/USDD,23562.85,23588.24,22851.55,23219.44,34260.09,1.48373,17254.57,0.746983,2956,23090.92
1677196800000,2023-02-24 00:00:00,BTC/USDD,24022.52,24309.06,23000.06,23211.21,56681.49,2.403693,24631.03,1.040355,4559,23588.02
1677110400000,2023-02-23 00:00:00,BTC/USDD,24308.83,24659,23651.52,24022.52,45548.48,1.890038,21490.88,0.891554,4143,24100.42
1677024000000,2023-02-22 00:00:00,BTC/USDD,24758.54,24758.54,23651.52,24255.58,42728.63,1.774068,21878.34,0.908293,4394,24087.34
1676937600000,2023-02-21 00:00:00,BTC/USDD,24964.72,25259.52,24251.74,24503.03,55669.53,2.245949,26918.29,1.08603,5404,24788.55
1676851200000,2023-02-20 00:00:00,BTC/USDD,24354.98,25159.74,23901.52,24960.07,47053.81,1.900022,23836.26,0.962204,4646,24767.26
1676764800000,2023-02-19 00:00:00,BTC/USDD,24641.6,25259.51,24276.74,24344.96,32692.27,1.323649,16686.34,0.675354,3185,24700.18
1676678400000,2023-02-18 00:00:00,BTC/USDD,24589.83,25738.18,24101.52,24641.61,45244.82,1.835323,22760.79,0.922985,5148,24652.71
1676592000000,2023-02-17 00:00:00,BTC/USDD,23617.63,24959.54,22689.78,24589.83,40515.39,1.685175,20518.03,0.85281,4335,24049.03
1676505600000,2023-02-16 00:00:00,BTC/USDD,24609,25258.97,23551.5,23551.5,29489.41,1.195477,14319.97,0.580143,3067,24672.85
1676419200000,2023-02-15 00:00:00,BTC/USDD,22497.8,24608.06,22266.16,24471.15,52354.53,2.256961,26985.19,1.157871,4501,23223.08
1676332800000,2023-02-14 00:00:00,BTC/USDD,21904.96,22600,21601.8,22498.15,31546.87,1.411484,15743.68,0.704597,3151,22352.19
1676246400000,2023-02-13 00:00:00,BTC/USDD,21943.45,22172.79,21651.71,21906.48,20092,0.917227,10005.54,0.456231,2306,21905.56
1676160000000,2023-02-12 00:00:00,BTC/USDD,22091.58,22309.33,21730,21984.66,33205.33,1.50295,17395.95,0.787338,3363,22093.78
1676073600000,2023-02-11 00:00:00,BTC/USDD,21871.3,22154.93,21796.49,22092.81,26156.63947371,1.191191,13457.38164256,0.612784,2800,21958.665514512272521066
1675987200000,2023-02-10 00:00:00,BTC/USDD,22055,22208.38,21701.71,21871.3,26083.47577029,1.189673,13859.47100287,0.632098,2368,21925.469354160430443736
1675900800000,2023-02-09 00:00:00,BTC/USDD,23212.56,23416.22,21962.01,22148.54,28895.64978584,1.275431,12514.10677834,0.551921,2983,22659.769600120317817401
1675814400000,2023-02-08 00:00:00,BTC/USDD,23428.83,23600.2,22901.52,23212.55,17605.98881673,0.760456,9018.64597885,0.389314,1763,23152.79119503248894487
1675728000000,2023-02-07 00:00:00,BTC/USDD,22978.38,23555.77,22802.66,23379.94,34227.95897399,1.474026,17434.46268903,0.750801,3512,23221.735662771496730476
1675641600000,2023-02-06 00:00:00,BTC/USDD,23274.18,23401.04,22803.54,22979.81,42649.07403383,1.846687,21220.84781965,0.91883,4281,23095.419800245721630737
1675555200000,2023-02-05 00:00:00,BTC/USDD,23401.89,23718.68,22951,23153.15,47979.58490051,2.06185,24628.33353319,1.058431,4596,23271.331575163277057458
1675468800000,2023-02-04 00:00:00,BTC/USDD,23605.63,24008.59,23401.07,23402.54,21374.0828037,0.907504,10847.09070932,0.460511,2434,23552.712033868009768446
1675382400000,2023-02-03 00:00:00,BTC/USDD,23551.94,24197.33,23401.28,23608.27,21216.63618488,0.897402,11353.27997454,0.480226,1804,23642.595238576250470702
1675296000000,2023-02-02 00:00:00,BTC/USDD,23855.59,24459.3,23482.77,23651.75,26665.04507884,1.114913,12910.03437734,0.539758,2617,23917.974970398500738199
1675209600000,2023-02-01 00:00:00,BTC/USDD,23144.09,23959.59,22962.32,23856.83,23156.31745623,0.990306,12152.42050912,0.519484,2494,23384.728792667434385502
1675123200000,2023-01-31 00:00:00,BTC/USDD,23048.94,23459.66,22830.03,23299.22,20763.24810969,0.895473,11054.19875454,0.476517,2252,23187.70170060902195789
1675036800000,2023-01-30 00:00:00,BTC/USDD,24008.29,24027.79,22801.85,22934.34,50688.87242669,2.166609,25576.69032315,1.093517,4888,23399.571436883888673589
1674950400000,2023-01-29 00:00:00,BTC/USDD,23212.01,24109.57,23195.21,23907.17,24746.83945004,1.041302,13506.73975964,0.568026,2540,23767.326004262932935613
1674864000000,2023-01-28 00:00:00,BTC/USDD,23453.98,23533.91,23151.01,23212.45,29005.53973088,1.24373,12921.13714652,0.553618,2301,23321.617580063573370174
1674777600000,2023-01-27 00:00:00,BTC/USDD,23342.75,23709.52,22901.85,23245.79,47608.58273092,2.048315,24287.42609025,1.044717,4005,23243.755104775413390165
1674691200000,2023-01-26 00:00:00,BTC/USDD,23434.22,23915.16,22937.08,23281.46,51799.56879684,2.213793,27067.08876243,1.15667,4729,23398.916313290807665717
1674604800000,2023-01-25 00:00:00,BTC/USDD,22948.4,24259.38,21333,23416.16,86939.85945868,3.777919,41342.77600737,1.792921,6609,23016.65934513844625876
1674518400000,2023-01-24 00:00:00,BTC/USDD,23311.48,24099.85,22740,22918.21,70562.9390186,3.038047,31847.95780259,1.37077,4537,23227.932000648358554289
1674432000000,2023-01-23 00:00:00,BTC/USDD,23200.84,23832.59,22750.94,23363.99,42251.95824715,1.815462,21218.83796745,0.911406,3616,23274.193021801284208529
1674345600000,2023-01-22 00:00:00,BTC/USDD,23327.22,23658.73,22701.27,23135.27,49948.41258788,2.157336,25701.00920175,1.110246,4202,23154.44952332058199533
1674259200000,2023-01-21 00:00:00,BTC/USDD,23399.28,23861.9,22711.24,23317.09,53102.19339105,2.266838,26520.99133919,1.132092,4856,23427.484734002643947206
1674172800000,2023-01-20 00:00:00,BTC/USDD,21655.52,23398.35,21495.93,23310.51,41697.23162654,1.889304,23531.81069274,1.063716,4412,22083.029594734312440828
1674086400000,2023-01-19 00:00:00,BTC/USDD,21266.61,21768.41,21057.08,21655.52,37382.99955259,1.742108,18549.96434895,0.864342,3905,21459.200224360899174628
1674000000000,2023-01-18 00:00:00,BTC/USDD,21724.35,22219.17,20819.53,21267.09,38746.81081153,1.796306,19587.34722282,0.907861,3910,21573.081115537996727217
1673913600000,2023-01-17 00:00:00,BTC/USDD,21753.01,22099.08,21411.73,21724.71,45052.02808052,2.069196,22134.23144417,1.016502,4435,21773.02013832491993954
1673827200000,2023-01-16 00:00:00,BTC/USDD,21359.57,22037.12,21261.18,21830.26,59189.92905602,2.736074,31235.69060146,1.44294,5076,21634.457015876903685732
1673740800000,2023-01-15 00:00:00,BTC/USDD,21625.5,21709.87,21201.01,21462.53,18566.73894226,0.867205,9899.94161407,0.462156,2040,21410.593326226850888931
1673654400000,2023-01-14 00:00:00,BTC/USDD,20318.7,21829.13,20318.7,21625.05,50779.42637394,2.386118,25096.66961223,1.180332,3534,21283.613043029082531291
1673568000000,2023-01-13 00:00:00,BTC/USDD,19209.16,20318.96,18796.64,20318.96,76584.03831455,3.920178,45546.44368448,2.332941,6154,19541.196469308349290233
1673481600000,2023-01-12 00:00:00,BTC/USDD,18402.92,19469.06,17814.98,19267.39,50338.43271583,2.682052,27134.95636825,1.446631,4353,18774.627685005859715431
1673395200000,2023-01-11 00:00:00,BTC/USDD,17827.97,18409.1,17307.1,18289.79,36812.44265303,2.057046,19999.03881496,1.117106,3343,17896.456084997612467068
1673308800000,2023-01-10 00:00:00,BTC/USDD,17578.55,17984.73,17433.94,17824.13,43021.91333856,2.431625,20136.88660347,1.138685,3628,17693.217183492955673953
1673222400000,2023-01-09 00:00:00,BTC/USDD,17548.13,17799.3,17433.81,17541.62,46846.97394437,2.659965,23133.43649798,1.313578,4120,17612.074592916339630716
1673136000000,2023-01-08 00:00:00,BTC/USDD,17386.53,17598.29,17300.01,17511.75,53636.57256725,3.086731,25269.64773616,1.454225,5463,17376.592879712211619487
1673049600000,2023-01-07 00:00:00,BTC/USDD,17473.02,17486.79,17320.63,17387.52,68475.05433476,3.937814,34092.31706218,1.960595,7029,17389.153406790698504939
1672963200000,2023-01-06 00:00:00,BTC/USDD,17238.29,17538.21,17020.84,17472.97,78910.88387289,4.570729,38208.12723821,2.211213,6427,17265.412599723187520229
1672876800000,2023-01-05 00:00:00,BTC/USDD,17233.16,17320.31,17148.49,17256.27,42389.41793607,2.460225,21558.15613842,1.251074,4419,17229.944805237194373669
1672790400000,2023-01-04 00:00:00,BTC/USDD,17019.6,17320.6,16979.39,17214.22,41690.39470765,2.427853,21300.9524023,1.240347,4424,17171.905627513507206021
1672704000000,2023-01-03 00:00:00,BTC/USDD,17007.06,17105.71,16936.4,17063.02,47176.75007119,2.771266,24168.83207053,1.419761,4174,17023.579018797082009738
1672617600000,2023-01-02 00:00:00,BTC/USDD,16940.71,17148.48,16851.38,16978.23,42956.22941565,2.525088,21283.96888101,1.251109,4740,17011.985935523527210593
1672531200000,2023-01-01 00:00:00,BTC/USDD,16889.76,16975.67,16809.91,16939.17,39694.87486301,2.349609,20646.74422252,1.222037,4130,16894.340179846480305014
1672444800000,2022-12-31 00:00:00,BTC/USDD,16934.25,16977.97,16809.34,16889.63,56563.81769025,3.345536,28570.86516051,1.689725,5080,16907.286732641225400744
1672358400000,2022-12-30 00:00:00,BTC/USDD,16975.54,16976.7,16666.01,16935.67,54011.88777653,3.203227,27678.82670861,1.641485,5138,16861.866793395093860575
1672272000000,2022-12-29 00:00:00,BTC/USDD,16842.01,16999.08,16782.77,16975.5,39029.42519185,2.307636,19320.36592893,1.142285,3713,16913.274769993312011218
1672185600000,2022-12-28 00:00:00,BTC/USDD,17011.14,17063.06,16767.43,16843,39250.74198849,2.319305,20036.19323858,1.183884,4530,16923.718089017144625222
1672099200000,2022-12-27 00:00:00,BTC/USDD,17201.29,17266.56,16901.44,16978.11,40545.46952578,2.372799,19667.43309348,1.150539,4048,17087.99233583042504772
1672012800000,2022-12-26 00:00:00,BTC/USDD,17065.15,17221.13,17063.25,17205.13,33522.8506878,1.955418,17029.74836361,0.993307,3351,17143.604974751958521924
1671926400000,2022-12-25 00:00:00,BTC/USDD,17150.15,17188.84,16978.2,17100.5,53041.90820474,3.104024,25483.35608253,1.491214,4971,17088.179537155430217563
1671840000000,2022-12-24 00:00:00,BTC/USDD,17074.51,17234,17071.26,17128.86,45092.43711745,2.630644,22651.89627275,1.321465,4687,17141.240650202629161102
1671753600000,2022-12-23 00:00:00,BTC/USDD,17128.25,17234.01,17063.06,17069.16,88502.03122256,5.163035,43365.46663149,2.529612,10181,17141.520732906487283589
1671667200000,2022-12-22 00:00:00,BTC/USDD,17111.83,17212.63,16901.59,17117.73,123441.74818714,7.216193,61660.65741009,3.603897,11954,17106.518953322595231167
1671580800000,2022-12-21 00:00:00,BTC/USDD,17220.68,17277.3,17045.6,17112.22,181796.51412685,10.607417,89327.77806117,5.212502,9131,17138.740151431770807808
1671494400000,2022-12-20 00:00:00,BTC/USDD,16812.03,17380.12,16767.42,17234.75,35680.85812953,2.07808,19860.30931102,1.157061,3474,17170.337256237198659027
1671408000000,2022-12-19 00:00:00,BTC/USDD,17138.98,17148.47,16666.01,16816.26,35709.11279344,2.109183,7050.47973449,0.413296,1509,16931.31981424335035207
1671321600000,2022-12-18 00:00:00,BTC/USDD,17097.54,17170.95,17021.18,17105.86,31052.54993862,1.81674,15328.87212638,0.896474,1569,17092.497405928247952708
1671235200000,2022-12-17 00:00:00,BTC/USDD,17105.71,17410.65,17000,17119.19,29303.40841033,1.710396,15453.79332087,0.900397,1582,17133.196626607484736642
1671148800000,2022-12-16 00:00:00,BTC/USDD,17694.91,17847.47,17027.36,17067.15,36028.37331463,2.061724,19849.22022731,1.135688,1472,17478.628741049794596319
1671062400000,2022-12-15 00:00:00,BTC/USDD,18205.91,18217.69,17663.57,17706.3,49200.93496994,2.743183,24657.98176175,1.374258,1448,17937.101658210238940119
1670976000000,2022-12-14 00:00:00,BTC/USDD,18071.05,18667.91,18029.58,18207.16,56698.94592848,3.115185,27302.64250517,1.499755,1585,18201.706451962431884028
1670889600000,2022-12-13 00:00:00,BTC/USDD,17576.86,18199.47,17494.47,18092.35,53484.87809012,2.998577,27621.72861457,1.548381,1494,17839.798585466497320205
1670803200000,2022-12-12 00:00:00,BTC/USDD,17497.08,17625.01,17278.62,17592.52,61254.88706358,3.519002,30459.18981499,1.74963,1598,17407.099916540147718858
1670716800000,2022-12-11 00:00:00,BTC/USDD,17582.37,17697.91,17461.38,17499.22,47820.36055841,2.71744,25319.92528209,1.438862,1452,17597.651503534136242264
1670630400000,2022-12-10 00:00:00,BTC/USDD,17552.68,17626.01,17494.47,17588.12,47701.23677087,2.715545,25629.19020561,1.458938,1460,17566.043862708129525988
1670544000000,2022-12-09 00:00:00,BTC/USDD,17628.38,17670.09,17450.84,17550.23,43485.23404093,2.472854,19727.19807005,1.121711,1209,17585.180418082083664877
1670457600000,2022-12-08 00:00:00,BTC/USDD,17205.88,17670.09,17150.06,17631.35,46604.89252042,2.696846,23500.59015938,1.359526,1279,17282.296575541959091783
1670371200000,2022-12-07 00:00:00,BTC/USDD,17456.01,17494.34,16917,17206.35,54236.16581395,3.144577,26527.62699383,1.536279,1434,17248.292070127381229871
1670284800000,2022-12-06 00:00:00,BTC/USDD,17265.47,17494.43,17241.09,17453.53,64290.65301559,3.707704,30761.16426751,1.773709,1635,17339.863083759582021958
1670198400000,2022-12-05 00:00:00,BTC/USDD,17408.42,17669.4,17191.37,17264.77,92600.56285662,5.290435,61918.88795677,3.535168,1804,17504.00445294505699508
1670112000000,2022-12-04 00:00:00,BTC/USDD,17168.94,17459.36,17148.52,17409.06,67297.78532841,3.894742,34056.26493202,1.970544,1961,17279.300493590633723924
1670025600000,2022-12-03 00:00:00,BTC/USDD,17271.09,17320.61,17130.56,17162.38,68279.44236347,3.96731,34587.03942888,2.009436,1997,17210.574900254627834672
1669939200000,2022-12-02 00:00:00,BTC/USDD,17244.26,17285.64,17047.93,17270.31,88689.63362135,5.164661,45601.0849001,2.655849,2170,17172.537531933318616622
1669852800000,2022-12-01 00:00:00,BTC/USDD,17354.81,17500,17105.73,17241.38,92038.30088133,5.336216,55834.35349857,3.236433,2165,17248.156025395992387863
1669766400000,2022-11-30 00:00:00,BTC/USDD,16606.06,17387.37,16599.02,17354.96,77176.51044791,4.521918,34945.49128004,2.046881,2152,17068.004678682457087369
1669680000000,2022-11-29 00:00:00,BTC/USDD,16391.13,16708.34,16309.97,16616.68,151214.55509742,9.141782,104258.69015898,6.30765,2187,16541.316720585733755486
1669593600000,2022-11-28 00:00:00,BTC/USDD,16603.2,16642.15,16213.99,16388.06,133681.23747969,8.148933,51846.57248811,3.165114,2334,16405.213271917784747942
1669507200000,2022-11-27 00:00:00,BTC/USDD,16603.08,16756.45,16563.38,16602.72,79886.64795256,4.792897,41583.8078255,2.49421,2168,16667.763636362281467448
1669420800000,2022-11-26 00:00:00,BTC/USDD,16656.4,16794.21,16559.39,16604.55,80489.81551185,4.823452,43087.33015411,2.581742,2207,16687.25956379764709513
1669334400000,2022-11-25 00:00:00,BTC/USDD,16729.79,16731.95,16501.63,16657.06,46564.97433721,2.802587,25021.60489073,1.506501,2220,16615.147318143390427358
1669248000000,2022-11-24 00:00:00,BTC/USDD,16746.88,16899.5,16563.97,16730.88,37660.75276796,2.251348,17670.73113461,1.055834,1980,16728.359217190630854807
1669161600000,2022-11-23 00:00:00,BTC/USDD,16297.81,16795.24,16238.38,16745.42,54578.58383988,3.289272,24752.52122835,1.49008,2151,16593.511007869287175957
1669075200000,2022-11-22 00:00:00,BTC/USDD,15942.57,16390.93,15752.03,16297.25,61509.1321081,3.832391,29698.18901532,1.851313,2072,16051.660704649170230463
1668988800000,2022-11-21 00:00:00,BTC/USDD,16506.87,16507.92,15701.21,15941.69,61523.27238977,3.808535,28478.58494066,1.767003,2206,16156.379758081281586617
1668902400000,2022-11-20 00:00:00,BTC/USDD,16844.94,16906.55,16401.29,16506.73,44338.25682385,2.647233,20300.44114764,1.211842,2106,16749.538158273323059481
1668816000000,2022-11-19 00:00:00,BTC/USDD,16866.65,16981.21,16717.12,16844.98,49486.11767664,2.943365,24399.41500986,1.451151,2385,16812.845977523233595743
1668729600000,2022-11-18 00:00:00,BTC/USDD,16902.95,17181.18,16746.8,16862.23,42338.45683383,2.496326,19729.78881016,1.162677,2108,16960.989959281549032668
1668643200000,2022-11-17 00:00:00,BTC/USDD,16966.4,17018.67,16696.06,16901.43,56228.9083776,3.338975,29039.29422325,1.724411,2458,16840.3780530364104766
1668556800000,2022-11-16 00:00:00,BTC/USDD,17103.56,17206.25,16636.5,16952.88,51780.89320194,3.059038,24470.98045234,1.444834,2492,16928.383175884607081399
1668470400000,2022-11-15 00:00:00,BTC/USDD,16955.85,17321.2,16857.82,17105.62,46595.14245917,2.724401,20694.81746828,1.210189,2380,17103.333035027685808476
1668384000000,2022-11-14 00:00:00,BTC/USDD,16676.1,17358.78,16167.41,16955.9,77639.98266629,4.669787,29260.57712169,1.755143,3023,16631.40214809138349339
1668297600000,2022-11-13 00:00:00,BTC/USDD,17116.81,17245.07,16636.5,16675.02,153685.71510749,8.982134,74590.28569981,4.360161,3870,17111.061959574367473731
1668211200000,2022-11-12 00:00:00,BTC/USDD,17495.01,17495.01,16953.7,17140.45,275225.60978037,16.009877,139848.83671755,8.135303,5332,17191.192030521272258024
1668124800000,2022-11-11 00:00:00,BTC/USDD,18075.63,18183.49,15900,17439.8,271782.99874897,15.618607,128496.71324291,7.376836,5043,17407.500661672697882979
1668038400000,2022-11-10 00:00:00,BTC/USDD,16208.94,20250,16000.47,18075.62,335301.55001733,19.505976,110537.56075844,6.322122,4222,17215.254627991535680525
1667952000000,2022-11-09 00:00:00,BTC/USDD,18712.6,18735.59,15945.28,16208.93,468337.4230833,26.409071,191324.06124383,10.710436,11220,17773.59754548846925973
1667865600000,2022-11-08 00:00:00,BTC/USDD,20656.17,20779.7,17292.2,18711.23,712678.43317775,36.440873,216908.3310173,11.071427,18028,19582.434613221482889405
1667779200000,2022-11-07 00:00:00,BTC/USDD,21009.41,21133.68,20463.49,20664.42,373655.40335393,17.913583,180218.63836105,8.634342,17364,20859.705592931600341884
1667692800000,2022-11-06 00:00:00,BTC/USDD,21413.18,21458.85,21004.83,21011.89,383878.98480503,18.01401,175417.43333221,8.228202,7187,21310.273334227636380596
1667606400000,2022-11-05 00:00:00,BTC/USDD,21228.4,21558.11,21172.71,21402.13,356261.89551846,16.626544,172270.01972882,8.040037,5835,21427.447839188912589566
1667520000000,2022-11-04 00:00:00,BTC/USDD,20315.01,21379.67,20289.61,21236.99,447434.70843139,21.608975,236008.72756382,11.395072,8935,20709.809332196790348475
1667433600000,2022-11-03 00:00:00,BTC/USDD,20237.87,20488.46,20152.57,20318.86,360635.44420231,17.728474,166114.2694883,8.164901,9190,20342.34208433339776153
1667347200000,2022-11-02 00:00:00,BTC/USDD,20564.62,20838.44,20159.9,20239.06,428356.23878439,20.878678,228233.95040467,11.116229,9114,20517.391122650276981902
1667260800000,2022-11-01 00:00:00,BTC/USDD,20566.63,20752.62,20425.53,20563.27,356750.94163765,17.331919,183783.56689207,8.928924,7705,20583.630769804702466129
1667174400000,2022-10-31 00:00:00,BTC/USDD,20688.53,20864.61,20319.6,20560.12,327377.98789163,15.909993,163663.49520619,7.95279,7786,20577.687077328039593921
1667088000000,2022-10-30 00:00:00,BTC/USDD,20852.99,20972.15,20567.59,20688.55,488377.44924581,23.521842,230774.71737088,11.112605,11343,20762.979099334775739756
1667001600000,2022-10-29 00:00:00,BTC/USDD,20645.31,21092.38,20601.82,20839.65,451979.07733853,21.696556,236575.69451961,11.356409,7911,20832.273512710709182336
1666915200000,2022-10-28 00:00:00,BTC/USDD,20350,20784.98,20101.21,20644.59,473840.91667257,23.210445,256478.4008487,12.565463,8426,20416.582044003877554669
1666828800000,2022-10-27 00:00:00,BTC/USDD,20848.98,20966.41,20265,20348.75,504062.20887862,24.334214,243340.21866405,11.73794,9020,20715.258790813169498621
1666742400000,2022-10-26 00:00:00,BTC/USDD,20142.67,21083.08,20118.74,20855.42,432887.35007808,20.993321,234199.94710497,11.362768,8592,20623.377572557661239955
1666656000000,2022-10-25 00:00:00,BTC/USDD,19389.37,20468.38,19308.7,20149.42,293677.79613308,14.992834,155835.57768918,7.951513,6002,19592.548871962437070395
1666569600000,2022-10-24 00:00:00,BTC/USDD,19629.8,19642.87,19244.9,19390.44,239880.64264975,12.362896,127270.69440912,6.559942,5641,19403.461585484252257661
1666483200000,2022-10-23 00:00:00,BTC/USDD,19238.89,19765.14,19156.35,19626.87,385905.2228739,19.975343,198951.00623561,10.292799,10526,19320.349130866481586917
1666396800000,2022-10-22 00:00:00,BTC/USDD,19201.83,19298.32,19141.48,19243.05,330521.33759908,17.208597,183038.94395935,9.529097,5426,19206.812308205507813637
1666310400000,2022-10-21 00:00:00,BTC/USDD,19084.32,19286.4,18732.5,19200.76,547922.69893816,28.70581,274330.48829779,14.358672,8758,19087.832491822262727053
1666224000000,2022-10-20 00:00:00,BTC/USDD,19178.68,19355.67,18979.72,19082.49,348663.89309696,18.231092,137442.3690486,7.185752,5804,19124.917198200729287859
1666137600000,2022-10-19 00:00:00,BTC/USDD,19337.59,19385.79,19120.02,19179.97,335711.65725091,17.447,151024.7509741,7.848581,5691,19241.892827048564473201
1666051200000,2022-10-18 00:00:00,BTC/USDD,19553.69,19679.21,19150.34,19337.27,211717.53717224,10.863718,103049.51851158,5.287085,4398,19489.171922623307928421
1665964800000,2022-10-17 00:00:00,BTC/USDD,19266.05,19699.92,19108.29,19552.1,297790.7811552,15.380833,215004.47330994,11.111245,4040,19361.93802912020137232
1665878400000,2022-10-16 00:00:00,BTC/USDD,19064.28,19399.99,19058.02,19229.12,263975.39526411,13.760469,162357.69663896,8.45578,3990,19183.884505007131329294
1665792000000,2022-10-15 00:00:00,BTC/USDD,19236.92,19301.96,19001.76,19078.3,219034.93957573,11.44815,110649.84688011,5.782489,4336,19132.865302815273065929
1665705600000,2022-10-14 00:00:00,BTC/USDD,19395.43,19896.93,19071.62,19182.61,352516.00272986,17.962073,148535.95028783,7.57503,5298,19628.412059286386108791
1665619200000,2022-10-13 00:00:00,BTC/USDD,19145.47,19489.24,18193.14,19395.44,339129.97452461,17.904786,204665.4784029,10.783277,4414,18945.614329265956182064
1665532800000,2022-10-12 00:00:00,BTC/USDD,19072.01,19239,19005.95,19145.47,195594.98252985,10.224949,100237.29347639,5.239725,3823,19129.292258797115533329
1665446400000,2022-10-11 00:00:00,BTC/USDD,19141.12,19254.36,18886,19050.59,219401.70872313,11.504212,110515.71095669,5.793891,4295,19071.589414513370334204
1665360000000,2022-10-10 00:00:00,BTC/USDD,19433.3,19531.33,19051.38,19128.33,305438.83679024,15.802927,138877.47702081,7.186942,5966,19328.468435069161351961
1665273600000,2022-10-09 00:00:00,BTC/USDD,19421.91,19562.52,19319.03,19435.06,266852.99476296,13.726027,125901.22912294,6.47416,5536,19441.509281822861395391
1665187200000,2022-10-08 00:00:00,BTC/USDD,19538.26,19638.42,19251.38,19389.85,187740.55324501,9.640594,86559.21069915,4.443306,3041,19474.107729112665376315
1665100800000,2022-10-07 00:00:00,BTC/USDD,20018.95,20100.48,19335.66,19531.31,282139.43809331,14.212997,172727.40507825,8.687882,4302,19853.009659927682829046
1665014400000,2022-10-06 00:00:00,BTC/USDD,20160.53,20436.59,19882.8,19970.54,183816.84997692,9.131233,90456.1836118,4.490784,3760,20131.50808947103980257
1664928000000,2022-10-05 00:00:00,BTC/USDD,20259.83,20355.76,19731.25,20160.31,178852.92957853,8.892044,89902.91730884,4.469854,3310,20114.583377179874413744
1664841600000,2022-10-04 00:00:00,BTC/USDD,19593.33,20419.91,19453.76,20351.12,173177.17803565,8.68897,100029.99829998,5.015091,2985,19933.632396816406665458
1664755200000,2022-10-03 00:00:00,BTC/USDD,18991.12,19709,18984.39,19602.38,176334.15020574,9.139789,89863.34677691,4.65793,3639,19294.509423403353355407
1664668800000,2022-10-02 00:00:00,BTC/USDD,19305.99,19404.54,18926.16,19082.07,253762.7452135,13.200322,143700.11981183,7.468395,4034,19224.356768538299623351
1664582400000,2022-10-01 00:00:00,BTC/USDD,19418.65,19483.21,19143.03,19277.91,174141.89368432,9.013599,89462.35555978,4.630289,3219,19320.071113693443605433
1664496000000,2022-09-30 00:00:00,BTC/USDD,19438.53,20178.99,19181.7,19418.66,262118.9420242,13.435764,135033.54932675,6.917544,4095,19510.483296819094478608
1664409600000,2022-09-29 00:00:00,BTC/USDD,19414.15,19645.28,18851.68,19580.78,222098.99182762,11.476903,135672.93340893,7.014612,3164,19352.594489398698957369
1664323200000,2022-09-28 00:00:00,BTC/USDD,19082.73,19732.2,18529.21,19418.72,152188.27191017,7.936871,76428.29698835,3.989039,3546,19180.319213217464621005
1664236800000,2022-09-27 00:00:00,BTC/USDD,19232.68,20359.91,18772.6,19116.57,227566.63166188,11.555602,117018.68729882,5.94634,4342,19707.173648672696078951
1664150400000,2022-09-26 00:00:00,BTC/USDD,18809.99,19309.61,18651.25,19189.05,199257.19689291,10.485388,105539.6958997,5.5515,3830,19004.485900029402229026
1664064000000,2022-09-25 00:00:00,BTC/USDD,18954.75,19257.16,18681.24,18819.03,154098.94111575,8.107779,76060.32910138,4.002022,3159,19006.710991612828106942
1663977600000,2022-09-24 00:00:00,BTC/USDD,19399.04,19399.04,18830.08,18948.34,193979.60412577,10.168041,99328.94915561,5.207573,3526,19077.677761860856678582
1663891200000,2022-09-23 00:00:00,BTC/USDD,19412.41,19639.71,18522.62,19345.78,164352.54542313,8.623545,87102.07342655,4.570089,2853,19062.087688826910695034
1663804800000,2022-09-22 00:00:00,BTC/USDD,18517.44,19549.71,18286.73,19435.99,157534.61900547,8.287022,84718.95903678,4.457638,3179,19013.601113226837908464
1663718400000,2022-09-21 00:00:00,BTC/USDD,18651.05,19856.03,18267.38,18512.45,272353.1122017,14.321527,131428.30625666,6.912697,5293,19019.570696124764502163
1663632000000,2022-09-20 00:00:00,BTC/USDD,19532.44,19657.5,18747.34,18903.43,190153.38837956,9.937125,97506.92946208,5.094727,3495,19138.176280360893277663
